id,genre,track_name,artist_name,valence,energy,lyric,mood
6QJwnwmP91mr6P3T4TsEhj,hardcore,The Slave,Germs,0.574,0.949,,
31jF25KWJcMhmof3OBIpqr,hardcore,Theme,Descendents,0.879,0.726,Y,
0mebAatk9MbGKVc10OpTkg,hardcore,Things We Say,Gorilla Biscuits,0.384,0.968,Y,
1IQGPY9kKYPEG4pzjQvy5f,hardcore,Titus,Trapped Under Ice,0.267,0.948,,
3ApLPNuBQTcyqOamVDFibl,hardcore,Trust,7 Seconds,0.385,0.816,,
7JHkDm49hrmCrRGwYKSXC2,hardcore,Vampira,Misfits,0.382,0.913,,
5DYyrolHAsMCHbuwDIy1zT,hardcore,We Bite,Misfits,0.0391,0.975,,
0SNCxW8kqW5xt9sqA1LHHZ,hardcore,World War III,T.S.O.L.,0.46,0.936,,
6Bnfx3pfcI1zisjv65s8rc,hardcore,Worms Of The Senses / Faculties Of The Skull,Refused,0.181,0.902,Y,
0Z4AhW3uUuuHPi1eZ6F3Ms,hardcore,Wounds,Raised Fist,0.165,0.842,,
3GXuvTwWveTU6wY2kLOu89,hardcore,Wrecking Crew,Adolescents,0.072,0.866,,
203xxdlledLFnkqrUleD72,hardcore,You Can't Bring Me Down,Suicidal Tendencies,0.0382,0.958,Y,
5peIwrrU5vzstbMGxUIIni,hardcore,You Let Me Down,Black Flag,0.332,0.582,Y,
5sOiSACOjJXjwH8DgVjX8A,hardcore,You Lose,7 Seconds,0.378,0.818,Y,
1wOkMgnzjlyWefMeG2W8oP,hardcore,Your Mistake,Negative Approach,0.364,0.874,,
3eEAv6q0YiHwSXZakEgvoG,hard-rock,(Don't Fear)The Reaper,Blue Öyster Cult,0.442,0.887,,
0z09OVa4ZNJ4oQydl9XolX,hard-rock,Adrenalize,In This Moment,0.43,0.96,Y,
5GiIkuoiTc3VNPBarlIwc5,hard-rock,Alone,Heart,0.147,0.685,,
0cYduKz7njWaJ73PGn6OGW,hard-rock,Amaranth,Nightwish,0.319,0.874,Y,
192C4aOCE2KTSdjKAUn7XI,hard-rock,Back in black,AC/DC JAM,0.19,0.88,Y,
27BiHcQDEkxVn69zy1t3Es,hard-rock,Barracuda,Heart,0.6,0.926,,
0NSeXLBOh16zjbENkAu0P6,hard-rock,Black Dog - 1990 Remaster,Led Zeppelin,0.743,0.848,Y,
7tFiyTwD0nx5a1eklYtX2J,hard-rock,Bohemian Rhapsody - Remastered 2011,Queen,0.228,0.402,Y,
5iWuO9K9hesMQqOWZHYp9f,hard-rock,Born To Be Wild,Various Artists,0.593,0.798,,
5J0s7y5Qt9zMCd4weeSQ6N,hard-rock,Breaking the Law,Judas Priest,0.491,0.961,Y,
1RmNFpG3SZ1NDly15RX5tQ,hard-rock,Bye Bye Beautiful,Nightwish,0.389,0.88,Y,
1qlRSRaD3Hb5lfzcAs0Ev1,hard-rock,Carrie - Single Version,Various Artists,0.144,0.524,Y,
2SUpC3UgKwLVOS2FtZif9N,hard-rock,Carry on Wayward Son,Kansas,0.793,0.788,Y,
7cdnq45E9aP2XDStHg5vd7,hard-rock,Cherry Bomb,The Runaways,0.495,0.813,,
2VAIeoKt0SAxnPOdtbcePQ,hard-rock,Cherry Pie (Re-Recorded / Remastered),Various Artists,0.569,0.916,,
3QwuR2BuGsW4bC3P3cnpIN,hard-rock,Crazy,Aerosmith,0.453,0.814,,
61nSbxyL6VRPp32AMscxiF,hard-rock,Crazy Train - 2002 Version,Ozzy Osbourne,0.603,0.902,Y,
5e3YOg6fIkP0wD5TyxcHOH,hard-rock,Cult of Personality,Living Colour,0.539,0.918,,
3vPrFUtWpKT9oNW94NDDEW,hard-rock,Don't Know What You Got (Till It's Gone),Cinderella,0.247,0.527,,
43DHLzDkncpby82Po5jlOZ,hard-rock,Don't Stop Me Now,Queen,0.64,0.757,Y,
07KHJvlYBeQVqrmifTEqEp,hard-rock,Dream On,Aerosmith,0.175,0.528,,
32b8wStVMtiyTHE8rWrgvf,hard-rock,Drop Dead Cynical,Amaranthe,0.486,0.909,,
1hKdDCpiI9mqz1jVHRKG0E,hard-rock,Enter Sandman,Metallica,0.635,0.824,Y,
57ebBLITHpRgRKGrlbxMZS,hard-rock,Faithfully,Journey,0.252,0.644,,
0PLUzbu0ST6IOSgtUknxWV,hard-rock,Fear of the Dark,Iron Maiden,0.236,0.813,,
0OBwxFLu6Yj61s2OagYbgY,hard-rock,Gimme All Your Lovin',ZZ Top,0.63,0.788,Y,
1Ll8UuomlZEhuZYLxUz09J,hard-rock,Here I Go Again,Whitesnake,0.268,0.666,Y,
4gVTozEmzwAUXpwj3jEetX,hard-rock,Highway Star,Deep Purple,0.544,0.895,Y,
0GjSbSr86nsOLJsibU2cjh,hard-rock,Highway To Hell,AC/DC JAM,0.112,0.987,,
57fqmDaokbxZ3TaB0jp39q,hard-rock,Holy Diver,Dio,0.109,0.901,Y,
0i2VKBjz7WFaqJ9DgXtPK0,hard-rock,I Believe in a Thing Called Love,The Darkness,0.624,0.878,,
225xvV8r1yKMHErSWivnow,hard-rock,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Various Artists,0.138,0.662,Y,
3amR3pxfJIBJTFLdOCcf6k,hard-rock,I Wanna Rock,Twisted Sister,0.671,0.911,,
1gka4bfuPrBXSFg2ZjcbjS,hard-rock,I Want to Know What Love Is,Various Artists,0.519,0.376,,
4rPZyXQYxuAltz75OgG8oR,hard-rock,I Was Made For Lovin' You,KISS,0.88,0.886,Y,
6kjlvJLh2DBsSQtqVzFh8I,hard-rock,Immigrant Song - 1990 Remaster,Led Zeppelin,0.609,0.926,Y,
15tCpEsBIIZqkWsOAyD89g,hard-rock,Iron Man,Auburn University Marching Band,0.764,0.295,N,
3MDF2PY1B31KWeKhgGJAEM,hard-rock,Is This Love,Whitesnake,0.582,0.801,Y,
4KaHvV6CcOI9F0WDdToZdv,hard-rock,It's My Life,Bon Jovi,0.488,0.936,,
2PfBSkCKZDXMsJogMT0wML,hard-rock,Jump,Van Halen,0.774,0.822,,
2rP1trgJt4yTePSh8nKxxo,hard-rock,Kickstart My Heart,Mötley Crüe,0.254,0.97,Y,
65WuSOl0mx1FhHgQub0uEX,hard-rock,La Grange,ZZ Top,0.52,0.532,Y,
7qQnBfwXrw2tZNFG4Uf57N,hard-rock,Livin' On A Prayer,Bon Jovi,0.793,0.887,Y,
134daqGJfYmvD7VavPUCWb,hard-rock,Locomotive Breath - 2001 Remaster,Jethro Tull,0.302,0.569,Y,
0vnZpC6zUiSCsiuW0NBNk4,hard-rock,Magic Carpet Ride,Various Artists,0.776,0.802,,
4mm5XXEXkzyex6D0MB6g59,hard-rock,Man On The Silver Mountain,Rainbow,0.834,0.782,Y,
6NwbeybX6TDtXlpXvnUOZC,hard-rock,Master Of Puppets,Metallica,0.593,0.872,Y,
4vO9dmzNRqDhFY3jD1a3P7,hard-rock,Mississippi Queen,Mountain,0.637,0.624,,
1QEEqeFIZktqIpPI4jSVSF,hard-rock,More Than a Feeling,Boston,0.285,0.681,,
3ZFwuJwUpIl0GeXsvF1ELf,hard-rock,Nothing Else Matters,Metallica,0.17,0.364,Y,
11C3oTzP4WJ2UlU3TzHtCK,hard-rock,November Rain,Guns N' Roses,0.272,0.679,Y,
59pBA1HUMol92PIIeJ0h9F,hard-rock,Painkiller,Judas Priest,0.101,0.987,N,
33n5sdlGT8UODTUr15EOWz,hard-rock,Paradise (What About Us?) [Feat. Tarja],Within Temptation,0.428,0.928,,
3ebrniHtOzNWigJhEkWguR,hard-rock,Paranoid,Black Sabbath,0.182,0.961,,
0E0bZtTG39K95uRjqBo1Mx,hard-rock,Party Hard,Andrew W.K.,0.751,0.994,,
50r8v0uwRlhlBiy3o39DIq,hard-rock,Poison,Alice Cooper,0.285,0.893,Y,
0LN0ASTtcGIbNTnjSHG6eO,hard-rock,Pour Some Sugar On Me (2012),Def Leppard,0.72,0.849,,
4GB6QSmVcRnf9Lt9tp3Q08,hard-rock,Radar Love,Various Artists,0.271,0.695,,
7JTgkvvuAU9XW8IEuBF6qq,hard-rock,Rainbow,Robert Plant,0.3,0.523,,
2PpNgmrS9mAyrkRAwn6YPq,hard-rock,Rainbow in the Dark,Dio,0.612,0.947,,
2yXpbIxcu4Ix5V5UxlrHiZ,hard-rock,Rebel Yell - Remastered,Various Artists,0.485,0.823,Y,
3w2GGz0HjIu9OcWXINRFJR,hard-rock,Rock and Roll - 1990 Remaster,Led Zeppelin,0.898,0.895,Y,
3Jx5QwNzHYxIr6wW2XHUbB,hard-rock,Rock You Like A Hurricane,Scorpions,0.807,0.706,,
5B6Z7NwVqA7W3UFiqBdEJC,hard-rock,Round and Round,Ratt,0.491,0.934,,
44AxeBXrK9LQlGjXyT2oZQ,hard-rock,Run to the Hills,Iron Maiden,0.471,0.951,,
3gLlcZQMvpwgtV9THHXrGp,hard-rock,Runnin' With The Devil,Van Halen,0.527,0.88,,
4ECNtOnqzxutZkXP4TE3n3,hard-rock,Separate Ways (Worlds Apart),Journey,0.377,0.962,,
4VZSHRF8znjMhS6zK9XORp,hard-rock,Sharp Dressed Man,Various Artists,0.403,0.888,,
1IBk5PttmnPcGnysEwtiXi,hard-rock,Simple Man,Lynyrd Skynyrd,0.415,0.756,Y,
7kF1iPJTj3VFJX9XokQ80F,hard-rock,Slither,Velvet Revolver,0.268,0.974,Y,
01tFpbYAKvX1x1msvTstC7,hard-rock,Smoke on the Water (45 Version),Deep Purple,0.829,0.45,Y,
4ykYmUMLd18ldAXgF2B361,hard-rock,Somebody To Love - Remastered 2011,Queen,0.358,0.693,Y,
67JcIsAxt2NKL1q9depQTP,hard-rock,Still Loving You,Scorpions,0.11,0.536,Y,
2f0P7iELCvAlV8j6Z3rGDE,hard-rock,Stranglehold,Ted Nugent,0.49,0.711,Y,
5y4761pjcksXs1hNsCmc4n,hard-rock,Sunshine Of Your Love,Cream,0.736,0.592,,
1u1DBObkLFscNCpRpXbYb9,hard-rock,Sweet Child O' Mine,Guns N' Roses,0.662,0.941,Y,
7r45JFRfUkMjj5PHdAmRYk,hard-rock,Sweet Home Alabama,Lynyrd Skynyrd,0.927,0.628,Y,
3MrRksHupTVEQ7YbA0FsZK,hard-rock,The Final Countdown,Europe,0.188,0.843,Y,
0wHmZpUsUs9PUTFnvoYbaT,hard-rock,The Nexus,Amaranthe,0.587,0.961,,
2WeSz9FLWE9RRIFDWtD5nc,hard-rock,The Trooper,Iron Maiden,0.62,0.866,,
0C58Q1PLFizewm2FcYikwz,hard-rock,To Be With You,Mr. Big,0.532,0.701,,
3RVg6RZvfOLrw4pqjVNbQr,hard-rock,To Hell and Back,Sabaton,0.305,0.849,,
2FnygaA2lW1hSXKaUyPyjP,hard-rock,Tom Sawyer,Rush,0.637,0.804,,
53XBXgtdqf1gmWMm3rqV27,hard-rock,Tribute,Tenacious D,0.422,0.767,Y,
1V4v8DcNGmPBU3YTVG7B7p,hard-rock,Waiting For A Girl Like You,Various Artists,0.551,0.443,Y,
0eFvoRSTTaR2q8bSWVjwfp,hard-rock,Welcome To The Jungle,Guns N' Roses,0.327,0.978,Y,
5RHG4SQ6iJ1qQJmt3EFJCX,hard-rock,We're Not Gonna Take It,Twisted Sister,0.922,0.924,Y,
0rSdhfeQmYAfzO3kcjsCpg,hard-rock,Whore,In This Moment,0.544,0.883,Y,
3ovjw5HZZv43SxTwApooCM,hard-rock,Wind Of Change,Scorpions,0.246,0.524,Y,
0GnU2sNVI6uP1tlmkVfiEt,hard-rock,World On Fire,Slash,0.518,0.977,,
1MTMedlCphum6mRcd8YzvE,hard-rock,You Give Love A Bad Name,Bon Jovi,0.789,0.963,,
2RRCfNz1F9wX9doy4GXYov,hard-rock,You shook me all night long,AC/DC JAM,0.515,0.792,,
4FXv0p8WvZc7eUyDzsi39p,hard-rock,You've Got Another Thing Comin',Judas Priest,0.533,0.814,,
6jzvTa4SriH7zw0z0FX80Y,hardstyle,A New Day,Headhunterz,0.358,0.973,,
10ifD7DcUExLz5ct6cXEsk,hardstyle,Activated,Various Artists,0.399,0.703,Y,
6MXpaxjLwMRASetjvU8qvG,hardstyle,All Around The World - Edit,Noisecontrollers,0.421,0.928,,
6209dSZx9VRlGtmfUIM6Fc,hardstyle,Another Level - Edit,Various Artists,0.679,0.909,N,
6iJw6rufpILnbnjei2N4NJ,hardstyle,Audiometric (Qlimax 2009 mix) - CD Version,Brennan Heart,0.0597,0.953,,
0SXtIXKsUSlKu9mTNxuebM,hardstyle,Banggrindin - Noisecontrollers remix,Various Artists,0.393,0.973,N,
74Jbxlz3XiXOnyHqIa3kk1,hardstyle,Become The Sky - Original Mix,B-Front,0.192,0.993,N,
0BC3z8JzGWn6U9vkey1E5d,hardstyle,Believe - Radio Edit,Various Artists,0.385,0.946,,
3Tp4S9jkfd6mkOh3fjjUBB,hardstyle,Big Bang - Edit,Headhunterz,0.304,0.884,N,
5DmksdbpypZd709H95ES1c,hardstyle,Bitches,DJ Isaac,0.777,0.97,N,
3h7kjqrcQTDGymEpBY0U27,hardstyle,Cold & Fire,In-Phase,0.386,0.92,N,
40xJNkJNqxCkg54UFXJNpQ,hardstyle,Colors Of Life - Emporium 2013 Anthem,Various Artists,0.37,0.983,,
1xwBRIiJqSrIJe50vh7nq5,hardstyle,Crump - Ran-D Radio Edit,Noisecontrollers,0.156,0.993,N,
2B1jWeJLF5yWH84nQt4PQ2,hardstyle,D.E.C.I.B.E.L. (official Decibel anthem 2012) - Original Mix,Zatox,0.114,0.794,N,
1TCr2WMZk4FQGqNQAYHnCS,hardstyle,Diggin For Truth,Psyko Punkz,0.221,0.625,N,
0SjfOLSgeHdViRT3WA5nvo,hardstyle,Elements - Original Mix,Headhunterz,0.194,0.986,,
61ZEig7NtDkllEc87JpGI2,hardstyle,Evil Divine,Sasha F,0.164,0.79,N,
4ZD9OOZWIXLxhi8lAJ04oQ,hardstyle,Examination Of Time - Original,Da Tweekaz,0.338,0.905,,
3CuU8OCG4RYYwXOI4Pn4Xd,hardstyle,Fatality - Edit,Various Artists,0.112,0.974,,
446cxxa8avzpB4HreMAFpm,hardstyle,Flavaa' - Original Mix,F8trix,0.38,0.969,,
4Bzzv58tsNF16Em743adgM,hardstyle,Forever Az One,Headhunterz,0.315,0.925,,
31YhnBOFMYRyzuOOPDp3Cm,hardstyle,Frontliner & Radical Redemption,Frontliner,0.186,0.953,,
3PbT6iJviJQiUTdowpjzsd,hardstyle,FTS - Original,Various Artists,0.218,0.884,,
6zyyRPCDLNngnDzTilK1A5,hardstyle,Fuck You Up - Original,Various Artists,0.479,0.967,,
6aE6SXn4AUv0PUXfsGD7kT,hardstyle,Greenhouse - Original Mix,Frontliner,0.399,0.961,,
1o1T9Y1eqwo1or5Md4F8IF,hardstyle,Headshot - Original Mix,Headhunterz,0.404,0.991,,
0VTBY2XIP0RxjuBrt6dMXC,hardstyle,History Of Life - Original,Various Artists,0.558,0.994,,
43hewQs7ae05l8f4UpRHdN,hardstyle,Hypnotika - Original Mix,Atmozfears,0.293,0.985,,
6tXtAPFt30sf8GpYpmFLUW,hardstyle,Identify (Album Mix) - CD Version,A-Lusion,0.349,0.944,N,
5irdIdByIFwZmKQroXthHV,hardstyle,Imaginary - Edit,Brennan Heart,0.287,0.594,,
4sYSGuNQjoujPwhvEh33Gk,hardstyle,Into The Capital - Official Bassleader Anthem 2011,Scope DJ,0.483,0.966,,
0OL3rimCyRwb7XIvZr9ch7,hardstyle,It's All Confusion - Original,Ambassador Inc,0.17,0.841,N,
6vOSZXlhAwU5Gffc2AaQrO,hardstyle,Jaydee,Various Artists,0.147,0.908,,
6kZ1QW3OCMxrMHpP7fGItC,hardstyle,Jaydee - Original Edit,Noisecontrollers,0.268,0.96,,
635jQYDaeSpal5Jl8YaMSP,hardstyle,Just As Easy - Original Mix,Brennan Heart,0.136,0.924,,
44aNaaHvLcEUkjQmdwElpw,hardstyle,Last Night Ever,Yellow Claw,0.172,0.827,,
0XQQeSs9On3NNv6aHYRwBD,hardstyle,LDMF - (Wildstylez Rmx),Wildstylez,0.0751,0.862,,
19HkO6bxz4jKoTzlJCKBLP,hardstyle,Left With The Wrong - TNT aka Technoboy 'n Tuneboy remix,Psyko Punkz,0.548,0.897,N,
6YyheKQwKEkGtZPHC49JxM,hardstyle,Lessons In Love - Headhunterz Remix Radio Edit,Kaskade,0.6,0.893,,
6fI4CmY9vSqLGGbHV0uisL,hardstyle,Let's Go! - Original Mix,Pavo,0.324,0.988,,
4OKrb7R2lKDKAAcjgoPxXG,hardstyle,Licht Uit - Coone Remix,The Opposites,0.556,0.937,Y,
2TBZ6QVXxGm9u8V8NIzHmc,hardstyle,Loopmachine - CD Version,D-Block & S-te-Fan,0.174,0.968,,
27NJvk1ORd2eWMN5TxiglB,hardstyle,Loops & Tings,Headhunterz,0.0395,0.902,,
6AAh49II2ET8rS8Cf4jneX,hardstyle,Lose The Style - Radio Edit,Frontliner,0.173,0.91,,
3Qrlp1zHrsWrPGDiSxdWiR,hardstyle,Madness (feat. Lil Jon),Dimitri Vegas & Like Mike,0.211,0.994,Y,
1PEycEqb5v1DDBycpB2ety,hardstyle,Magic - Original Mix,Various Artists,0.0571,0.925,,
5fiQg5xPHHMyDAXy8uGYBH,hardstyle,Mammoth - Coone Remix,Various Artists,0.0987,0.946,,
7z4cco7tnaLJHT2yiXtAl1,hardstyle,Melancholia - Original Mix,Wasted Penguinz,0.367,0.703,,
1LsA48gn3LXYoKblJ4kMOi,hardstyle,Melody of nature,Various Artists,0.153,0.941,,
54qjvPYYsdbG57METlpCfo,hardstyle,Music Is,Headhunterz,0.649,0.832,,
6Mw2vPfdy61IK93jzf78mM,hardstyle,Music Is My Alibi,Various Artists,0.363,0.633,,
7EyLMn89ExSuZqh8sGJYGU,hardstyle,Music Made Addict - Headhunterz & Wildstylez Rmx,D-Block & S-te-Fan,0.271,0.979,,
00nlsUaCMhviUOkioFqW3R,hardstyle,Musical Analysis - Original Edit,Various Artists,0.0375,0.816,N,
17GiXm5512DkSVOeXwEt77,hardstyle,My Life - Original Mix,Zatox,0.238,0.921,,
0nbmSGAnSnBqCa1VlbGVGT,hardstyle,Never Say Goodbye - Wildstylez Remix,Hardwell,0.329,0.946,,
2ROTVgTovYv7Z4VS6f2908,hardstyle,New Moon - Original Edit,Omegatypez,0.513,0.962,,
7GOXbPWpj6ziI7ku4PN99v,hardstyle,No Time to Sleep - Original Mix,Adaro,0.593,0.973,,
5LG500t7R8eYoOaQ4LG4lr,hardstyle,Nobody Said It Was Easy,Various Artists,0.114,0.576,,
6i4pI7ML9iAAYYqCOVM1ee,hardstyle,Noise Maker - Code Black Remix,Zatox,0.467,0.938,,
4qEygwgF0Mvbxc0jJbtQtY,hardstyle,Nustyle Crap - Coone Goes Wild Mix,Coone,0.694,0.801,N,
18XyxLgUNvdDWq7UewRS1V,hardstyle,Odissea - Radio Edit,Zatox,0.153,0.889,,
1uJrbXHw7LSezn1tMW60yG,hardstyle,On the Go,Headhunterz,0.0742,0.974,N,
2dCmtYqamqzLuOYmJkpZEm,hardstyle,Ordinary Life - Original Mix,The Prophet,0.331,0.904,Y,
5Yollfg6KW2YyBDL6dqJpf,hardstyle,Phaseriffic - Radio Edit,Various Artists,0.367,0.989,N,
0oGPMhaTyIoDjiI4weDddr,hardstyle,Prelude,Wildstylez,0.12,0.25,,
7jGdaP3DGbhL4JK7dcOpmi,hardstyle,Put This On Youtube - Wildstylez remix,Ambassador Inc,0.0378,0.931,,
7lMg4O77UfJgSKejXw10jC,hardstyle,Raindropz - Original,Wasted Penguinz,0.374,0.981,,
5BlCoQ2temjPyLPkotTqpD,hardstyle,Raw & Uncut (Qapital Anthem 2014),Frequencerz,0.233,0.905,N,
6uQsF9wiUpE6mEvcblUY87,hardstyle,Ready For Life - Original,Coone,0.385,0.813,,
2gRvQVtbsLrbCsI2s4bbGR,hardstyle,Real Love - Original,Da Tweekaz,0.264,0.994,N,
1Yhtw7rKHxmzlgl7A0mpIy,hardstyle,Really Don't Care - Original Mix,The Prophet,0.455,0.825,N,
02E7NwomXFmtfBfvgo9jcj,hardstyle,Rejection - Edit,Headhunterz,0.0362,0.81,,
0qz4UoMdwBB6gqVu5OI5n0,hardstyle,Revolution - Radio Edit,VA,0.164,0.901,,
51vUdGaIwVqlZANHTZkM9E,hardstyle,Secret of the Blade - CD Version,Brennan Heart,0.263,0.964,,
7pjzjFw0Tq6syGPlRQ4v1q,hardstyle,Shadow - Original Mix,VA,0.165,0.952,,
5JT8d5ik1jWKsMeBTQ81zE,hardstyle,Show Me The Way - Original Mix,D-Block & S-te-Fan,0.485,0.923,N,
5mljOySYukmyl8LQNO3sqC,hardstyle,Somebody Say Yeah,Frontliner,0.595,0.907,Y,
4CaBHxVl8fAwF20MpJosZ6,hardstyle,Son Of Torture - Edit,Various Artists,0.188,0.984,,
2kLolaXHXHZAB2SWKzgRKz,hardstyle,Squared - Original Mix,Zany,0.389,0.983,,
1cefIiRPJkETZtZBCrZVTV,hardstyle,Survival Of The Fittest (Defqon.1 Anthem 2014),Coone,0.183,0.98,N,
5l5bkVA2f7zkk7UeTxZds9,hardstyle,The Cold Angel - Original,Various Artists,0.305,0.978,N,
75N1RIHj5ciINovbWWszo4,hardstyle,The Glass Of Water - Radio Edit,Ezitsuj,0.267,0.989,,
7KbeJAt2ZavWitj4me9lAJ,hardstyle,The New Shit - Edit,Various Artists,0.374,0.982,,
0cYinHZeRCA9kEQ6rJu6D3,hardstyle,The Power of Music - Original,Headhunterz,0.395,0.894,Y,
2Jp1TARN71zLeGKXesNQuR,hardstyle,The Sound Of The Underground - Da Tweekaz Album mix,Da Tweekaz,0.391,0.998,,
79otQlpvjQ6ySvQ6y3Pi0s,hardstyle,The Space We Created - CD Version,Headhunterz,0.233,0.871,,
2KX183bq92JeYtcumjcbsZ,hardstyle,The Theme (Noisecontrollers Radio Edit),Various Artists,0.43,0.94,,
5ZhvR6jFhP64XanP8rQ0tD,hardstyle,Timeless - Edit,Various Artists,0.0635,0.857,,
5tQNFcETzQ9ZZ7FmiGF4Oq,hardstyle,Trick Or Treat - Edit,Various Artists,0.222,0.984,N,
5s5zzzxbxImDkOje7AVGkj,hardstyle,Triplet Overkill,Various Artists,0.672,0.78,,
0GuZCZrJYUU7VDntJmSOgv,hardstyle,Under Attack - (Official Bassleader 2012 anthem),Hard Driver,0.166,0.947,Y,
3008Gg25E4uDaQt8OuV8eq,hardstyle,Under Attack - Original Mix,Ran-D,0.136,0.981,,
1P4VtIMq47MYfGfmCgqqFx,hardstyle,Underground Language - Edit,Various Artists,0.371,0.893,,
0dkzLMsyWtA2CtEGf7IJPO,hardstyle,Unleash The Beast (Defqon.1 Australia Anthem 2014),Code Black,0.312,0.981,Y,
07oxjlh0IHgaf2aDfqo612,hardstyle,Utta Wanka,Various Artists,0.34,0.982,N,
1HlQw5d9bvfaVGWZeQjwPM,hardstyle,War In Reverse - Edit,Various Artists,0.217,0.896,,
0bHcOiCZjN2ujNxUaoz2Pk,hardstyle,We Come & We Go - WE R EOS Mix,Brennan Heart,0.157,0.827,Y,
4YUDSGTc91G8dpxqSoiwCd,hardstyle,We Got The Summer - Edit,Various Artists,0.637,0.709,,
3eli8Txjp4AjoOAtSAuP8u,hardstyle,What?!,Noisecontrollers,0.25,0.975,,
10Ni6Fw9cnWBo8zrT5KkEn,hardstyle,Wildest,Various Artists,0.0954,0.691,,
5gvEv8RLtvH4YumbCQp3wQ,heavy-metal,1.618,Allegaeon,0.356,0.984,Y,
3VAwkPP43h8WrPuvszXTsl,heavy-metal,Abigail (Reissue),King Diamond,0.576,0.937,,
153SwL1d9SfCLWhqIs08we,heavy-metal,Alison Hell,Annihilator,0.108,0.978,,
2DheMnbW4bvwIMqPzQ3vKd,heavy-metal,Angels Don't Kill,Children Of Bodom,0.176,0.87,,
570k0iNqjdLlBjkVBPajWy,heavy-metal,Animal (Fuck Like a Beast),W.A.S.P.,0.202,0.972,Y,
65spaK7qUix4NDUVjpQt3Y,heavy-metal,Anthem,Iced Earth,0.287,0.954,,
5JDxgnErZ8ccEnzVR3bOPb,heavy-metal,Any Means Necessary,HammerFall,0.355,0.963,,
5PIMA99MIh2ixNf4K18cCH,heavy-metal,As Loke Falls,Amon Amarth,0.143,0.968,,
4I9qtk6mvj3GwVYzSIu6IQ,heavy-metal,As The Pages Burn,Arch Enemy,0.304,0.978,Y,
1YP2n273NgbrjdaLHGOQ4M,heavy-metal,Autotheist Movement I: Create,The Faceless,0.264,0.691,,
6c1hKkBNxNOL7Nv8kINyas,heavy-metal,Axe of Judgement,Ensiferum,0.119,0.995,Y,
7nXQynqw05eNA9oKgpCUHA,heavy-metal,Beneath Broken Earth,Paradise Lost,0.231,0.712,,
5dnWuNRDarJhJEFabsbg8u,heavy-metal,Black Winter Day,Amorphis,0.456,0.679,,
5p2sCetlJ6D0KiBljKwmLb,heavy-metal,Bleed,Meshuggah,0.192,0.998,Y,
2pj2VXKSBRTmV8nuiaCKd2,heavy-metal,Blinded By Fear,At The Gates,0.0471,0.995,,
73t53BosoQII9DeE4oyoH7,heavy-metal,Blut im Auge,Equilibrium,0.349,0.978,Y,
19yy8kd0JBWpvobwZDw20l,heavy-metal,Cirice,Ghost,0.257,0.793,Y,
1FCrFcZRoKLIaZ6JDocHMf,heavy-metal,Cloud Connected,In Flames,0.327,0.895,,
2SgbR6ttzoNlCRGQOKjrop,heavy-metal,Cowboys from Hell,Pantera,0.437,0.908,,
3iw7MEqQ0Dkdvhn9ayqGwl,heavy-metal,Crimson Thunder,HammerFall,0.186,0.779,,
3SvTwrxQJyGJkeoPDbuNcu,heavy-metal,Crusader,Saxon,0.323,0.644,,
0ItAcLSkUiePOmFGun3cSe,heavy-metal,Crystal Mountain,Death,0.362,0.979,Y,
1COGJO25PEu3X8lxB0WMwW,heavy-metal,Cutting Teeth,The Haunted,0.171,0.993,Y,
7guak4whUYm1NWQhFaA1GL,heavy-metal,Dark Chest Of Wonders,Nightwish,0.49,0.879,,
3H0pAWafR3m9IXzIqJ16jV,heavy-metal,Death And The Healing,Wintersun,0.351,0.742,Y,
1L6KRFCqkFkhutZTT68RhS,heavy-metal,Death And The Labyrinth,At The Gates,0.514,0.97,,
0MrByrrc9Kp4HmA8PfUc5e,heavy-metal,Dechristianize,Vital Remains,0.14,0.963,Y,
0asHedzNrLSCVDq0SW5gwy,heavy-metal,Desolation,Lamb of God,0.0694,0.998,,
2uenkeJMEfGmjebYnewnlE,heavy-metal,Disciple,Slayer,0.0629,0.994,,
0kHJ1gFEeaGBFRcOE2LQ5m,heavy-metal,Élan - Radio Edit,Nightwish,0.512,0.641,Y,
6lWFQo5NuR3y8Q6CHIRatA,heavy-metal,Elimination,Overkill,0.578,0.805,,
1Ds58cpyJzL0YTKk02vh1C,heavy-metal,Evisceration Plague,Cannibal Corpse,0.257,0.98,,
5OjCsHeByDYEGxMrb1z8KQ,heavy-metal,Flying whales,Gojira,0.209,0.924,,
4hOohf45f0JtxYKNsEAIOV,heavy-metal,For Whom The Bell Tolls,Metallica,0.213,0.861,Y,
0QBPmtn5SM0CzNZJNQSJUZ,heavy-metal,Framtidsutsikter,Shining,0.0661,0.744,Y,
4Hgv0MAxYXCmMj9yBr1QVj,heavy-metal,Frozen Angel,Norther,0.271,0.954,,
3PXTDsPCP2dxGiArERTCng,heavy-metal,Future World,Helloween,0.565,0.95,,
5LyRtsQLhcXmy50VXhQXXS,heavy-metal,Holy Wars...The Punishment Due - Remastered,Megadeth,0.221,0.985,Y,
3IZBKlaSGIJUo5soOAHmEY,heavy-metal,Hunters Will Be Hunted,Heaven Shall Burn,0.0462,0.949,,
7sI7rhcEbNyI78SsNMO2A8,heavy-metal,I Could Care Less,DevilDriver,0.378,0.979,,
